"","simrun","agent","oracle","performance"
"138","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.847510784618792,0.847510784618792,0
"139","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.378349310866682,-0.146319903590925,0.232029407275756
"140","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.258774962798038,0.286457279242454,0.0276823164444162
"141","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.323752700437348,0.341402235871774,0.0176495354344261
"142","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.286563835048722,0.0289049183305462,0.315468753379268
"143","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.460185099539,1.460185099539,0
"144","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.853921145121462,0.853921145121462,0
"145","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.80542574769074,1.80542574769074,0
"146","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.149433462666565,0.231470344460528,0.0820368817939629
"147","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.701178841442665,0.708034346504094,0.00685550506142951
"148","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.231469540834879,0.277960676876838,0.0464911360419591
"149","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.282408037170175,-0.188154681447034,0.0942533557231414
"150","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.56999845960812,0.570528575325665,0.00053011571754491
"151","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.601630653882341,0.602143127023978,0.000512473141637271
"152","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.60829330667806,0.608542291945368,0.000248985267307988
"153","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.00696362166601,1.00696362166601,0
"154","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.272457969150142,0.0551580919196981,0.32761606106984
"155","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.83310974228352,1.83310974228352,0
"156","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.626388480960595,0.645133916545073,0.0187454355844786
"157","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.869386516813956,0.869386516813956,0
"158","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.83998635267064,0.83998635267064,0
"159","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.22996345458571,1.22996345458571,0
"160","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.27163388236701,1.27278113544465,0.00114725307763242
"161","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.32753073610608,0.35432786759313,0.0267971314870492
"162","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.637519224279828,0.639501948564994,0.00198272428516622
"163","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.04486077789677,1.04486077789677,0
"164","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.883862194271276,0.883862194271276,0
"165","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.04665814757911,1.04665814757911,0
"166","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.496998251335049,0.500439898726566,0.00344164739151764
"167","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.467816956875337,0.473055950655011,0.00523899377967468
"168","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.36279128952468,1.36304357734853,0.000252287823853781
"169","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.610274767562807,-0.332876810983442,0.277397956579365
"170","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.16370288582107,1.16370288582107,0
"171","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.421177281136268,0.447204927801647,0.0260276466653789
"172","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.669518708433435,-0.526573249524158,0.142945458909276
"173","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.32678182186585,1.32678182186585,0
"174","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.990671153084048,0.990671153084048,0
"175","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.68464189166736,1.68464189166736,0
"176","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.0876185807446881,0.0314093798442152,0.119027960588903
"177","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.909810658495206,0.930417017629405,0.0206063591341988
"178","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.100797726126997,0.103359616414773,0.20415734254177
"179","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.311817819204687,-0.110390611991612,0.201427207213074
"180","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.240027965045766,0.293611293601616,0.0535833285558501
"181","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.606253801940111,0.606984106107769,0.000730304167658846
"182","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.600645322393211,0.601329832038231,0.000684509645020204
"183","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.989124601056236,0.989124601056236,0
"184","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.304136075921972,0.0351765023559976,0.339312578277969
"185","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.80142798524233,1.80142798524233,0
"186","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.600919390151431,0.624530741345442,0.0236113511940115
"187","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.825242746226414,0.82564988780424,0.000407141577826509
"188","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.838378443694888,0.838378443694888,0
"189","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.19905682402553,1.19905682402553,0
"190","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.23365826607778,1.23448746487213,0.00082919879435428
"191","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.263914320707266,0.308215125448191,0.0443008047409244
"192","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.645058842669032,0.645058842669032,0
"193","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.0476874024673,1.0476874024673,0
"194","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.884300423076989,0.884300423076989,0
"195","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.01526801969863,1.01526801969863,0
"196","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.50598298589754,0.510533329741744,0.0045503438442045
"197","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.43475161989464,0.441023918019781,0.00627229812514052
"198","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.33518729296239,1.33545204160899,0.000264748646598756
"199","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.609257912503415,-0.326049512770989,0.283208399732426
"200","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.11675232545399,1.11675232545399,0
"201","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.414518636238744,0.439662150956601,0.0251435147178571
"202","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.653424014999552,-0.538068257753658,0.115355757245894
"203","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.33392162238989,1.33392162238989,0
"204","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.98335223412236,0.98335223412236,0
"205","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.69110629534299,1.69110629534299,0
"206","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.0819992877017668,0.0421167283061227,0.124116016007889
"207","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.898513204249318,0.91851500188038,0.0200017976310617
"208","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.0898165996689264,0.11270433990829,0.202520939577217
"209","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.314241672292568,-0.1145525782756,0.199689094016968
"210","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.268732328551657,0.308432025053302,0.0396996965016453
"211","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.596738479613541,0.59749388112435,0.000755401510808884
"212","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.615469093129401,0.615469093129401,0
"213","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.02409610498971,1.02409610498971,0
"214","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.225161002553363,0.0743482850064926,0.299509287559855
"215","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.86353670271183,1.86353670271183,0
"216","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.644970910715267,0.664921076571633,0.0199501658563662
"217","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.911390900548605,0.911390900548605,0
"218","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.841530578349599,0.841530578349599,0
"219","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.25964598841123,1.25964598841123,0
"220","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.30896450710268,1.30955813609047,0.000593628987786587
"221","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.38138781104507,0.39861425545541,0.0172264444103407
"222","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.634165142377507,0.634165142377507,0
"223","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.04214610541692,1.04214610541692,0
"224","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.883441322079351,0.883441322079351,0
"225","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.07680502919356,1.07680502919356,0
"226","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.486144589123833,0.490746230989472,0.00460164186563955
"227","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.502185862336478,0.503819313563299,0.00163345122682068
"228","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.38954231493469,1.38954231493469,0
"229","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.616505467489701,-0.339433705295599,0.277071762194102
"230","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.20879390904048,1.20879390904048,0
"231","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.431454687329046,0.454448963297702,0.0229942759686555
"232","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.672701398465662,-0.515533515835547,0.157167882630115
"233","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.31992480229688,1.31992480229688,0
"234","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.997700196875267,0.997700196875267,0
"235","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",1.67843351898856,1.67843351898856,0
"236","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.0951655612348578,0.0211261096480905,0.116291670882948
"237","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",0.918876619556859,0.941847638782828,0.0229710192259691
"238","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.12012504109366,0.0943850026778811,0.214510043771541
"239","calc0.1ord0.1tolerance0.1modelgetchoices.stanfit.RData",-0.309151256790488,-0.106393485719159,0.202757771071329
